Creation Time: 2023_5_23-10-59-59
10-59-59 | [INFO] TraderPlusCore - Started !
10-59-59 | [INFO] TraderPlus file exist ! loading...
10-59-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
10-59-59 | [INFO] TraderPlus file exist ! loading...
10-59-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
10-59-59 | [INFO] TraderPlus file exist ! loading...
11-0-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-0-0 | [INFO] TraderPlus file exist ! loading...
11-0-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
11-0-0 | [INFO] TraderPlus file exist ! loading...
11-0-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
11-0-0 | [INFO] TraderPlus file exist ! loading...
11-0-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-0-0 | [INFO] TraderPlusServer - Started
11-0-0 | [INFO] TraderPlusBankingCore - Started !
11-0-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
11-0-0 | [INFO] TraderPlusBankingServer - Started
11-0-0 | [INFO] CarLockCore - Started !
11-0-0 | [INFO] CarLockServer - Started
11-0-0 | [INFO] SafeZoneCore - Started !
11-0-0 | [INFO] DEBUG MODE ENABLED
11-0-12 | [INFO] RefreshLifeTimeCargo
11-0-12 | [INFO] RefreshLifeTimeCargo
