Creation Time: 2023_5_23-9-9-58
9-9-58 | [INFO] TraderPlusCore - Started !
9-9-58 | [INFO] TraderPlus file exist ! loading...
9-9-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
9-9-58 | [INFO] TraderPlus file exist ! loading...
9-9-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
9-9-59 | [INFO] TraderPlus file exist ! loading...
9-9-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
9-9-59 | [INFO] TraderPlus file exist ! loading...
9-9-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
9-9-59 | [INFO] TraderPlus file exist ! loading...
9-9-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
9-9-59 | [INFO] TraderPlus file exist ! loading...
9-10-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
9-10-0 | [INFO] TraderPlusServer - Started
9-10-0 | [INFO] TraderPlusBankingCore - Started !
9-10-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
9-10-0 | [INFO] TraderPlusBankingServer - Started
9-10-0 | [INFO] CarLockCore - Started !
9-10-0 | [INFO] CarLockServer - Started
9-10-0 | [INFO] SafeZoneCore - Started !
9-10-0 | [INFO] DEBUG MODE ENABLED
9-10-12 | [INFO] RefreshLifeTimeCargo
9-10-12 | [INFO] RefreshLifeTimeCargo
