Creation Time: 2023_5_23-12-40-4
12-40-4 | [INFO] TraderPlusCore - Started !
12-40-4 | [INFO] TraderPlus file exist ! loading...
12-40-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
12-40-4 | [INFO] TraderPlus file exist ! loading...
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
12-40-5 | [INFO] TraderPlus file exist ! loading...
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-40-5 | [INFO] TraderPlus file exist ! loading...
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
12-40-5 | [INFO] TraderPlus file exist ! loading...
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
12-40-5 | [INFO] TraderPlus file exist ! loading...
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-40-5 | [INFO] TraderPlusServer - Started
12-40-5 | [INFO] TraderPlusBankingCore - Started !
12-40-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
12-40-5 | [INFO] TraderPlusBankingServer - Started
12-40-5 | [INFO] CarLockCore - Started !
12-40-5 | [INFO] CarLockServer - Started
12-40-5 | [INFO] SafeZoneCore - Started !
12-40-5 | [INFO] DEBUG MODE ENABLED
12-40-17 | [INFO] RefreshLifeTimeCargo
12-40-17 | [INFO] RefreshLifeTimeCargo
