Creation Time: 2023_5_23-12-33-1
12-33-1 | [INFO] TraderPlusCore - Started !
12-33-1 | [INFO] TraderPlus file exist ! loading...
12-33-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
12-33-1 | [INFO] TraderPlus file exist ! loading...
12-33-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
12-33-1 | [INFO] TraderPlus file exist ! loading...
12-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-33-2 | [INFO] TraderPlus file exist ! loading...
12-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
12-33-2 | [INFO] TraderPlus file exist ! loading...
12-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
12-33-2 | [INFO] TraderPlus file exist ! loading...
12-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
12-33-2 | [INFO] TraderPlusServer - Started
12-33-2 | [INFO] TraderPlusBankingCore - Started !
12-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
12-33-2 | [INFO] TraderPlusBankingServer - Started
12-33-2 | [INFO] CarLockCore - Started !
12-33-2 | [INFO] CarLockServer - Started
12-33-2 | [INFO] SafeZoneCore - Started !
12-33-2 | [INFO] DEBUG MODE ENABLED
12-33-14 | [INFO] RefreshLifeTimeCargo
12-33-14 | [INFO] RefreshLifeTimeCargo
