Creation Time: 2023_5_23-11-8-6
11-8-6 | [INFO] TraderPlusCore - Started !
11-8-6 | [INFO] TraderPlus file exist ! loading...
11-8-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
11-8-6 | [INFO] TraderPlus file exist ! loading...
11-8-6 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
11-8-6 | [INFO] TraderPlus file exist ! loading...
11-8-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-8-7 | [INFO] TraderPlus file exist ! loading...
11-8-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
11-8-7 | [INFO] TraderPlus file exist ! loading...
11-8-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
11-8-7 | [INFO] TraderPlus file exist ! loading...
11-8-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-8-7 | [INFO] TraderPlusServer - Started
11-8-7 | [INFO] TraderPlusBankingCore - Started !
11-8-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
11-8-7 | [INFO] TraderPlusBankingServer - Started
11-8-7 | [INFO] CarLockCore - Started !
11-8-7 | [INFO] CarLockServer - Started
11-8-7 | [INFO] SafeZoneCore - Started !
11-8-7 | [INFO] DEBUG MODE ENABLED
11-8-19 | [INFO] RefreshLifeTimeCargo
11-8-19 | [INFO] RefreshLifeTimeCargo
