Creation Time: 2023_5_23-11-50-59
11-50-59 | [INFO] TraderPlusCore - Started !
11-50-59 | [INFO] TraderPlus file exist ! loading...
11-50-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
11-50-59 | [INFO] TraderPlus file exist ! loading...
11-51-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
11-51-0 | [INFO] TraderPlus file exist ! loading...
11-51-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-51-0 | [INFO] TraderPlus file exist ! loading...
11-51-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
11-51-0 | [INFO] TraderPlus file exist ! loading...
11-51-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
11-51-0 | [INFO] TraderPlus file exist ! loading...
11-51-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
11-51-1 | [INFO] TraderPlusServer - Started
11-51-1 | [INFO] TraderPlusBankingCore - Started !
11-51-1 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
11-51-1 | [INFO] TraderPlusBankingServer - Started
11-51-1 | [INFO] CarLockCore - Started !
11-51-1 | [INFO] CarLockServer - Started
11-51-1 | [INFO] SafeZoneCore - Started !
11-51-1 | [INFO] DEBUG MODE ENABLED
11-51-13 | [INFO] RefreshLifeTimeCargo
11-51-13 | [INFO] RefreshLifeTimeCargo
