Creation Time: 2023_5_23-10-7-4
10-7-4 | [INFO] TraderPlusCore - Started !
10-7-4 | [INFO] TraderPlus file exist ! loading...
10-7-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
10-7-4 | [INFO] TraderPlus file exist ! loading...
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
10-7-5 | [INFO] TraderPlus file exist ! loading...
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-7-5 | [INFO] TraderPlus file exist ! loading...
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
10-7-5 | [INFO] TraderPlus file exist ! loading...
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
10-7-5 | [INFO] TraderPlus file exist ! loading...
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-7-5 | [INFO] TraderPlusServer - Started
10-7-5 | [INFO] TraderPlusBankingCore - Started !
10-7-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
10-7-5 | [INFO] TraderPlusBankingServer - Started
10-7-5 | [INFO] CarLockCore - Started !
10-7-5 | [INFO] CarLockServer - Started
10-7-5 | [INFO] SafeZoneCore - Started !
10-7-5 | [INFO] DEBUG MODE ENABLED
10-7-17 | [INFO] RefreshLifeTimeCargo
10-7-17 | [INFO] RefreshLifeTimeCargo
