Creation Time: 2023_5_23-10-1-59
10-1-59 | [INFO] TraderPlusCore - Started !
10-1-59 | [INFO] TraderPlus file exist ! loading...
10-1-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
10-1-59 | [INFO] TraderPlus file exist ! loading...
10-1-59 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
10-1-59 | [INFO] TraderPlus file exist ! loading...
10-2-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-2-0 | [INFO] TraderPlus file exist ! loading...
10-2-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
10-2-0 | [INFO] TraderPlus file exist ! loading...
10-2-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
10-2-0 | [INFO] TraderPlus file exist ! loading...
10-2-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-2-0 | [INFO] TraderPlusServer - Started
10-2-0 | [INFO] TraderPlusBankingCore - Started !
10-2-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
10-2-0 | [INFO] TraderPlusBankingServer - Started
10-2-0 | [INFO] CarLockCore - Started !
10-2-0 | [INFO] CarLockServer - Started
10-2-0 | [INFO] SafeZoneCore - Started !
10-2-0 | [INFO] DEBUG MODE ENABLED
10-2-13 | [INFO] RefreshLifeTimeCargo
10-2-13 | [INFO] RefreshLifeTimeCargo
