Creation Time: 2023_3_15-17-42-55
17-42-55 | [INFO] TraderPlusCore - Started !
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
17-42-55 | [INFO] TraderPlusJsonLoader::SaveToFile Complete: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
17-42-55 | [INFO] TraderPlusJsonLoader::SaveToFile Complete: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
17-42-55 | [INFO] TraderPlus file exist ! loading...
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
17-42-55 | [INFO] TraderPlusServer - Started
17-42-55 | [INFO] TraderPlusBankingCore - Started !
17-42-55 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
17-42-55 | [INFO] TraderPlusBankingServer - Started
17-42-55 | [INFO] CarLockCore - Started !
17-42-55 | [INFO] CarLockServer - Started
17-42-55 | [INFO] SafeZoneCore - Started !
17-42-55 | [INFO] DEBUG MODE ENABLED
17-43-8 | [INFO] ID_count: 10
17-43-8 | [INFO] SetTradersSpawner: Started
17-43-8 | [INFO] obj created: SurvivorF_Helga
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Jose
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Taiki
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Seth
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Seth
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Rolf
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Rolf
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorM_Seth
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
17-43-8 | [INFO] obj created: SurvivorF_Eva
17-43-8 | [INFO] TraderPlayer created and added!: 
