Creation Time: 2023_5_23-9-45-7
9-45-7 | [INFO] TraderPlusCore - Started !
9-45-7 | [INFO] TraderPlus file exist ! loading...
9-45-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
9-45-7 | [INFO] TraderPlus file exist ! loading...
9-45-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
9-45-7 | [INFO] TraderPlus file exist ! loading...
9-45-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
9-45-8 | [INFO] TraderPlus file exist ! loading...
9-45-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
9-45-8 | [INFO] TraderPlus file exist ! loading...
9-45-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
9-45-8 | [INFO] TraderPlus file exist ! loading...
9-45-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
9-45-8 | [INFO] TraderPlusServer - Started
9-45-8 | [INFO] TraderPlusBankingCore - Started !
9-45-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
9-45-8 | [INFO] TraderPlusBankingServer - Started
9-45-8 | [INFO] CarLockCore - Started !
9-45-8 | [INFO] CarLockServer - Started
9-45-8 | [INFO] SafeZoneCore - Started !
9-45-8 | [INFO] DEBUG MODE ENABLED
9-45-20 | [INFO] RefreshLifeTimeCargo
9-45-20 | [INFO] RefreshLifeTimeCargo
