Creation Time: 2023_5_21-19-44-4
19-44-4 | [INFO] TraderPlusCore - Started !
19-44-4 | [INFO] TraderPlus file exist ! loading...
19-44-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
19-44-4 | [INFO] TraderPlus file exist ! loading...
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
19-44-5 | [INFO] TraderPlus file exist ! loading...
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
19-44-5 | [INFO] TraderPlus file exist ! loading...
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
19-44-5 | [INFO] TraderPlus file exist ! loading...
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
19-44-5 | [INFO] TraderPlus file exist ! loading...
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
19-44-5 | [INFO] TraderPlusServer - Started
19-44-5 | [INFO] TraderPlusBankingCore - Started !
19-44-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
19-44-5 | [INFO] TraderPlusBankingServer - Started
19-44-5 | [INFO] CarLockCore - Started !
19-44-5 | [INFO] CarLockServer - Started
19-44-6 | [INFO] SafeZoneCore - Started !
19-44-6 | [INFO] DEBUG MODE ENABLED
19-44-19 | [INFO] RefreshLifeTimeCargo
