Creation Time: 2023_5_23-8-43-8
8-43-8 | [INFO] TraderPlusCore - Started !
8-43-8 | [INFO] TraderPlus file exist ! loading...
8-43-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
8-43-8 | [INFO] TraderPlus file exist ! loading...
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
8-43-9 | [INFO] TraderPlus file exist ! loading...
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
8-43-9 | [INFO] TraderPlus file exist ! loading...
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
8-43-9 | [INFO] TraderPlus file exist ! loading...
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
8-43-9 | [INFO] TraderPlus file exist ! loading...
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
8-43-9 | [INFO] TraderPlusServer - Started
8-43-9 | [INFO] TraderPlusBankingCore - Started !
8-43-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
8-43-9 | [INFO] TraderPlusBankingServer - Started
8-43-9 | [INFO] CarLockCore - Started !
8-43-9 | [INFO] CarLockServer - Started
8-43-9 | [INFO] SafeZoneCore - Started !
8-43-9 | [INFO] DEBUG MODE ENABLED
8-43-23 | [INFO] RefreshLifeTimeCargo
8-43-23 | [INFO] RefreshLifeTimeCargo
