Creation Time: 2023_5_23-10-1-2
10-1-2 | [INFO] TraderPlusCore - Started !
10-1-2 | [INFO] TraderPlus file exist ! loading...
10-1-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusGeneralConfig.json
10-1-2 | [INFO] TraderPlus file exist ! loading...
10-1-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusVehiclesConfig.json
10-1-2 | [INFO] TraderPlus file exist ! loading...
10-1-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-1-3 | [INFO] TraderPlus file exist ! loading...
10-1-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusIDsConfig.json
10-1-3 | [INFO] TraderPlus file exist ! loading...
10-1-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusInsuranceConfig.json
10-1-3 | [INFO] TraderPlus file exist ! loading...
10-1-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusPriceConfig.json
10-1-3 | [INFO] TraderPlusServer - Started
10-1-3 | [INFO] TraderPlusBankingCore - Started !
10-1-3 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusConfig\TraderPlusBankingConfig.json
10-1-3 | [INFO] TraderPlusBankingServer - Started
10-1-3 | [INFO] CarLockCore - Started !
10-1-3 | [INFO] CarLockServer - Started
10-1-3 | [INFO] SafeZoneCore - Started !
10-1-3 | [INFO] DEBUG MODE ENABLED
10-1-15 | [INFO] RefreshLifeTimeCargo
10-1-15 | [INFO] RefreshLifeTimeCargo
